Product,Organic,Unit,Label,COO,Sales Order,Invoice #,Invoice Payment Status,Most Recent Invoice Paid Date,Sale Location,Sales Rep,Reqs. Date,Customer,Lot,Vendor,Source,Received Date,Use By Date,Pack Date,Lot Location,Quantity,Cost per Unit,Price per Unit,Total Cost,Total Sold Lot Expenses,Total Revenue,Total Profit $,Total Profit %,Oficina
Cucumber European Med,False,12 Ct,Fresh,MX,4139493.0,6209.0,Paid,2024-09-17,Nogales Vendor,Stephan Salas,08/15/2024,"Terra Bella Greenhouses, Inc.",4337-CUC-1,"Grower Alliance, LLC",PO #4337,08/28/2024,,,Nogales Vendor,360.0,5.75,6.95,2070.0,96.1,2502.0,335.9,13.43,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,4241989.0,6312.0,Paid,2024-12-18,Nogales Vendor,Stephan Salas,09/09/2024,Delightful Quality Produce LLC,4440-CUC-1,"Grower Alliance, LLC",PO #4440,09/16/2024,,,Nogales Vendor,360.0,22.95,26.95,8262.0,42.0,9702.0,1398.0,14.41,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,4517058.0,6669.0,Paid,2024-12-06,Nogales Vendor,Stephan Salas,11/14/2024,TriSon Farms International Inc.,4846-CUC-1,"Malena Produce, Inc.",PO #4846,11/15/2024,,,Nogales Vendor,3520.0,2.5,2.85,8800.0,0.0,10032.0,1232.0,12.28,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,4537446.0,6703.0,Paid,2025-01-02,Nogales Vendor,Stephan Salas,11/19/2024,Pure Flavor Farms LP,4879-CUC-1,Huron Produce,PO #4879,11/20/2024,,,Nogales Vendor,1800.0,5.0,6.0,9000.0,120.0,10800.0,1680.0,15.56,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,4572794.0,6738.0,Paid,2024-12-29,Nogales Vendor,Stephan Salas,11/27/2024,Pure Flavor Farms LP,4921-CUC-1,SunFed,PO #4921,12/02/2024,,,Nogales Vendor,2016.0,3.0,3.0,6048.0,0.0,6048.0,0.0,0.0,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,4700331.0,6907.0,Paid,2025-02-13,Nogales Vendor,Stephan Salas,01/03/2025,TriSon Farms International Inc.,50009-CUC-1,"Grower Alliance, LLC",PO #50009,01/16/2025,,,Nogales Vendor,3276.0,1.0,1.25,3276.0,0.0,4095.0,819.0,20.0,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,4719194.0,10022.0,Paid,2025-02-04,Nogales Vendor,Pablo Najar,01/06/2025,"Cache Produce, LLC.",50036-CUC-1,"Wholesum Family Farms, Inc.",PO #50036,01/08/2025,,,Nogales Vendor,60.0,6.0,8.95,360.0,14.0,537.0,163.0,30.35,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,4752369.0,10084.0,Paid,2025-02-10,Nogales Vendor,Jorge Maldonado,01/14/2025,SunFed,50110-CUC-1,"Wholesum Family Farms, Inc.",PO #50110,01/15/2025,,,Nogales Vendor,675.0,9.5,11.95,6412.5,75.0,8066.25,1578.75,19.57,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,4761101.0,10095.0,Paid,2025-02-25,Nogales Vendor,Stephan Salas,01/16/2025,"Terra Bella Greenhouses, Inc.",50123-CUC-1,"Grower Alliance, LLC",PO #50123,01/17/2025,,,Nogales Vendor,120.0,8.95,10.95,1074.0,0.0,1314.0,240.0,18.26,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,4766995.0,10112.0,Paid,2025-02-27,Nogales Vendor,Stephan Salas,01/17/2025,"Terra Bella Farms, LLC.",50143-CUC-1,"Wholesum Family Farms, Inc.",PO #50143,01/21/2025,,,Nogales Vendor,270.0,10.95,12.95,2956.5,28.0,3496.5,512.0,14.64,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,4788073.0,10146.0,Paid,2025-02-27,Nogales Vendor,Stephan Salas,01/23/2025,TriSon Farms International Inc.,50180-CUC-1,"Farmer's Best International, LLC.",PO #50180,01/24/2025,,,Nogales Vendor,900.0,1.95,2.83,1755.0,70.0,2547.0,722.0,28.35,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5016727.0,10516.0,Paid,2025-03-27,Nogales Vendor,Jorge Maldonado,03/20/2025,"Maui Fresh International, LLC.",50598-CUC-1,"Wholesum Family Farms, Inc.",PO #50598,03/21/2025,,,Nogales Vendor,60.0,8.95,9.95,537.0,0.0,597.0,60.0,10.05,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5090725.0,10668.0,Paid,2025-04-24,Nogales Vendor,Jorge Maldonado,04/07/2025,"Maui Fresh International, LLC.",50767-CUC-1,"Wholesum Family Farms, Inc.",PO #50767,04/08/2025,,,Nogales Vendor,60.0,8.0,8.95,480.0,0.0,537.0,57.0,10.61,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5101551.0,10684.0,Paid,2025-04-24,Nogales Vendor,Jorge Maldonado,04/10/2025,"Maui Fresh International, LLC.",50784-CUC-1,"Wholesum Family Farms, Inc.",PO #50784,04/11/2025,,,Nogales Vendor,60.0,6.95,7.95,417.0,0.0,477.0,60.0,12.58,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5121897.0,10710.0,Paid,2025-04-24,Nogales Vendor,Jorge Maldonado,04/14/2025,"Maui Fresh International, LLC.",50819-CUC-1,"Wholesum Family Farms, Inc.",PO #50819,04/15/2025,,,Nogales Vendor,135.0,6.95,7.95,938.25,0.0,1073.25,135.0,12.58,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5128201.0,10728.0,Paid,2025-05-16,Nogales Vendor,Stephan Salas,04/15/2025,"Terra Bella Farms, LLC.",50833-CUC-1,"Wholesum Family Farms, Inc.",PO #50833,04/16/2025,,,Nogales Vendor,135.0,3.0,3.5,405.0,0.0,472.5,67.5,14.29,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5129526.0,10733.0,Paid,,Nogales Vendor,Frutto Foods,04/15/2025,Community Food Bank of Southern Arizona,50836-CUC-1,"Wholesum Family Farms, Inc.",PO #50836,04/16/2025,,,Nogales Vendor,270.0,3.0,0.0,810.0,0.0,0.0,-810.0,0.0,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5145963.0,10758.0,Paid,,Nogales Vendor,Frutto Foods,04/18/2025,Community Food Bank of Southern Arizona,50869-CUC-1,"Wholesum Family Farms, Inc.",PO #50869,04/21/2025,,,Nogales Vendor,270.0,3.0,0.0,810.0,60.0,0.0,-870.0,0.0,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5159307.0,10778.0,Paid,2025-05-05,Nogales Vendor,Jorge Maldonado,04/23/2025,"Maui Fresh International, LLC.",50895-CUC-1,"Wholesum Family Farms, Inc.",PO #50895,04/24/2025,,,Nogales Vendor,60.0,4.0,5.95,240.0,0.0,357.0,117.0,32.77,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5178682.0,10813.0,Paid,2025-05-12,Nogales Vendor,Jorge Maldonado,04/26/2025,"Maui Fresh International, LLC.",50933-CUC-1,"Wholesum Family Farms, Inc.",PO #50933,04/28/2025,,,Nogales Vendor,60.0,5.0,7.95,300.0,0.0,477.0,177.0,37.11,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5184687.0,10817.0,Paid,2025-05-29,Nogales Vendor,Jorge Maldonado,04/28/2025,SunFed,50939-CUC-1,"Wholesum Family Farms, Inc.",PO #50939,04/29/2025,,,Nogales Vendor,80.0,5.0,7.95,400.0,15.0,636.0,221.0,34.75,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5201720.0,10849.0,Paid,2025-05-15,Nogales Vendor,Jorge Maldonado,05/02/2025,"Maui Fresh International, LLC.",50977-CUC-1,"Wholesum Family Farms, Inc.",PO #50977,05/05/2025,,,Nogales Vendor,60.0,3.0,5.95,180.0,0.0,357.0,177.0,49.58,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5226761.0,10886.0,Paid,2025-06-11,Nogales Vendor,Jorge Maldonado,05/07/2025,SunFed,51008-CUC-1,"Wholesum Family Farms, Inc.",PO #51008,05/08/2025,,,Nogales Vendor,40.0,2.0,8.34,80.0,15.0,333.6,238.6,71.52,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5232698.0,10897.0,Paid,2025-05-27,Nogales Vendor,Jorge Maldonado,05/09/2025,"Maui Fresh International, LLC.",51022-CUC-1,"Wholesum Family Farms, Inc.",PO #51022,05/12/2025,,,Nogales Vendor,135.0,4.0,6.95,540.0,0.0,938.25,398.25,42.45,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,5238497.0,10901.0,Paid,2025-06-04,Nogales Vendor,Jorge Maldonado,05/09/2025,SunFed,51028-CUC-1,"NatureSweet, Ltd.",PO #51028,05/12/2025,,,Nogales Vendor,256.0,4.0,5.95,1024.0,0.0,1523.2,499.2,32.77,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5248260.0,10921.0,Partially paid,2025-06-13,Nogales Vendor,Stephan Salas,05/12/2025,Pure Flavor Farms LP,51048-CUC-1,"Wholesum Family Farms, Inc.",PO #51048,05/13/2025,,,Nogales Vendor,1755.0,4.0,6.95,7020.0,0.0,12197.25,5177.25,42.45,Florida
Cucumber European Med,False,12 Ct,Fresh,MX,5257576.0,10935.0,Paid,2025-06-11,Nogales Vendor,Jorge Maldonado,05/14/2025,SunFed,51066-CUC-1,"Grower Alliance, LLC",PO #51066,05/15/2025,,,Nogales Vendor,480.0,7.5,8.75,3600.0,0.0,4200.0,600.0,14.29,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5269837.0,10954.0,Paid,2025-06-10,Nogales Vendor,Frutto Foods,05/16/2025,Mastronardi Produce Ltd.,51089-CUC-1,"Grower Alliance, LLC",PO #51089,05/20/2025,,,Nogales Vendor,2400.0,5.0,6.95,12000.0,400.0,16680.0,4280.0,25.66,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5269837.0,10954.0,Paid,2025-06-10,Nogales Vendor,Frutto Foods,05/16/2025,Mastronardi Produce Ltd.,51095-CUC-1,Windset Farms,PO #51095,05/20/2025,,,Nogales Vendor,1200.0,6.5,6.95,7800.0,0.0,8340.0,540.0,6.47,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5269846.0,10955.0,Unpaid,,Nogales Vendor,Stephan Salas,05/16/2025,"Terra Bella Farms, LLC.",51088-CUC-1,"Grower Alliance, LLC",PO #51088,05/20/2025,,,Nogales Vendor,600.0,5.0,6.5,3000.0,0.0,3900.0,900.0,23.08,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5294580.0,10989.0,Paid,2025-06-04,Nogales Vendor,Jorge Maldonado,05/22/2025,"Maui Fresh International, LLC.",51131-CUC-1,"Wholesum Family Farms, Inc.",PO #51131,05/23/2025,,,Nogales Vendor,135.0,8.0,8.95,1080.0,0.0,1208.25,128.25,10.61,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5343195.0,11044.0,Paid,2025-06-13,Nogales Vendor,Jorge Maldonado,06/04/2025,"Maui Fresh International, LLC.",51195-CUC-1,"Wholesum Family Farms, Inc.",PO #51195,06/05/2025,,,Nogales Vendor,135.0,3.0,6.0,405.0,0.0,810.0,405.0,50.0,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5370255.0,11074.0,Unpaid,,Nogales Vendor,Jorge Maldonado,06/10/2025,"Maui Fresh International, LLC.",51228-CUC-1,"Grower Alliance, LLC",PO #51228,06/12/2025,,,Nogales Vendor,120.0,4.0,6.95,480.0,0.0,834.0,354.0,42.45,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5386112.0,11093.0,Unpaid,,Nogales Vendor,Stephan Salas,06/12/2025,"Wholesum Family Farms, Inc.",51247-CUC-1,"Terra Bella Farms, LLC.",PO #51247,06/16/2025,,,Nogales Vendor,462.0,6.5,7.95,3003.0,60.0,3672.9,609.9,16.61,Florida
Cucumber European Med,True,12 Ct,Fresh,MX,5422884.0,11127.0,Unpaid,,Nogales Vendor,Stephan Salas,06/20/2025,"Wholesum Family Farms, Inc.",51286-CUC-1,"Terra Bella Farms, LLC.",PO #51286,,,,Nogales Vendor,600.0,5.0,6.95,3000.0,0.0,4170.0,1170.0,28.06,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1525240.0,999.0,Paid,2022-09-20,Nogales In/Out,Frutto Foods,08/24/2022,"Terra Bella Farms, LLC.",CUC-000005,"Bridges Produce, Inc.",PO #5,08/26/2022,,,Nogales In/Out,520.0,14.5,15.95,7540.0,0.0,8294.0,754.0,9.09,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1525269.0,1000.0,Paid,2022-10-05,Nogales In/Out,Frutto Foods,08/27/2022,"Chucho Produce, LLC.",CUC-000006,"Produce Team, LLC.",PO #6,08/27/2022,,,Nogales In/Out,1536.0,9.5,10.5,14592.0,0.0,16128.0,1536.0,9.52,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1528312.0,1001.0,Paid,2022-10-05,Nogales In/Out,Frutto Foods,08/26/2022,"Terra Bella Greenhouses, Inc.",CUC-000007,"Bridges Produce, Inc.",PO #7,08/26/2022,,,Nogales In/Out,390.0,14.5,15.95,5655.0,84.0,6220.5,481.5,7.74,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1551031.0,1010.0,Paid,2022-10-06,Nogales In/Out,Frutto Foods,08/31/2022,"Terra Bella Greenhouses, Inc.",CUC-000018,"Bridges Produce, Inc.",PO #17,08/31/2022,,,Nogales In/Out,296.0,16.5,17.95,4884.0,59.6,5313.2,369.6,6.96,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1555984.0,1012.0,Paid,2022-10-05,Nogales In/Out,Frutto Foods,09/01/2022,The Produce Exchange Inc,CUC-000021,"Grower Alliance, LLC",PO #20,09/08/2022,,,Nogales In/Out,300.0,16.5,11.7,4950.0,0.0,3510.0,-1440.0,-41.03,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1556002.0,1013.0,Paid,2022-10-05,Nogales In/Out,Frutto Foods,09/01/2022,"Terra Bella Farms, LLC.",CUC-000020,"Grower Alliance, LLC",PO #19,09/06/2022,,,Nogales In/Out,600.0,10.0,17.95,6000.0,96.0,10770.0,4674.0,43.4,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1560282.0,1017.0,Paid,2022-09-23,Nogales Vendor,Frutto Foods,09/02/2022,The Produce Exchange Inc,CUC-000024,"Grower Alliance, LLC",PO #22,09/06/2022,,,Nogales In/Out,120.0,16.5,18.95,1980.0,0.0,2274.0,294.0,12.93,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1562736.0,1019.0,Paid,2022-10-06,Nogales Vendor,Frutto Foods,09/03/2022,"Terra Bella Greenhouses, Inc.",CUC-000026,"Grower Alliance, LLC",PO #24,09/08/2022,,,Nogales Vendor,1080.0,16.95,18.95,18306.0,243.0,20466.0,1917.0,9.37,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1567877.0,1021.0,Paid,2022-10-05,Nogales Vendor,Frutto Foods,09/06/2022,The Produce Exchange Inc,CUC-000027,"Bridges Produce, Inc.",PO #25,09/06/2022,,,Nogales Vendor,260.0,16.5,18.95,4290.0,0.0,4927.0,637.0,12.93,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1576520.0,1027.0,Paid,2022-10-05,Nogales Vendor,Frutto Foods,09/08/2022,The Produce Exchange Inc,CUC-000036,"Bridges Produce, Inc.",PO #32,09/09/2022,,,Nogales Vendor,243.0,18.5,19.95,4495.5,0.0,4847.85,352.35,7.27,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1577039.0,1028.0,Paid,2022-10-05,Nogales Vendor,Frutto Foods,09/08/2022,"Terra Bella Farms, LLC.",CUC-000037,"Wholesum Family Farms, Inc.",PO #33,09/10/2022,,,Nogales Vendor,270.0,18.95,20.95,5116.5,57.0,5656.5,483.0,8.54,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1581936.0,1032.0,Paid,2022-10-12,Nogales Vendor,Frutto Foods,09/09/2022,"Terra Bella Greenhouses, Inc.",CUC-000041,"Grower Alliance, LLC",PO #38,09/10/2022,,,Nogales Vendor,300.0,20.95,22.95,6285.0,33.0,6885.0,567.0,8.24,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1600915.0,1041.0,Paid,2022-10-24,Nogales Vendor,Frutto Foods,09/15/2022,The Produce Exchange Inc,CUC-000052,"Bridges Produce, Inc.",PO #46,09/20/2022,,,Nogales Vendor,84.0,20.95,22.95,1759.8,0.0,1927.8,168.0,8.71,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1607866.0,1045.0,Paid,2022-11-02,McAllen Vendor,Frutto Foods,09/19/2022,"Chucho Produce, LLC.",CUC-000058,"Produce Team, LLC.",PO #52,09/30/2022,,,McAllen Vendor,450.0,15.5,19.95,6975.0,0.0,8977.5,2002.5,22.31,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1625315.0,1052.0,Paid,2022-11-14,McAllen Vendor,Frutto Foods,09/24/2022,"Chucho Produce, LLC.",CUC-000067,"Produce Team, LLC.",PO #59,09/26/2022,,,McAllen Vendor,750.0,15.25,18.95,11437.5,0.0,14212.5,2775.0,19.53,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1630084.0,1056.0,Paid,2022-11-02,Nogales Vendor,Frutto Foods,09/23/2022,"Terra Bella Greenhouses, Inc.",CUC-000075,"Grower Alliance, LLC",PO #64,09/26/2022,,,Nogales Vendor,150.0,26.95,31.05,4042.5,160.0,4657.5,455.0,9.77,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1636593.0,1060.0,Paid,2022-11-01,Nogales Vendor,Stephan Salas,09/28/2022,"Terra Bella Farms, LLC.",CUC-000080,"Wholesum Family Farms, Inc.",PO #69,10/03/2022,,,Nogales Vendor,270.0,22.95,26.13,6196.5,104.58,7055.1,754.02,10.69,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1640588.0,1065.0,Paid,2022-11-07,McAllen Vendor,Stephan Salas,09/30/2022,"Terra Bella Farms, LLC.",CUC-000091,"Produce Team, LLC.",PO #75,10/03/2022,,,Nogales Vendor,750.0,15.5,21.95,11625.0,0.0,16462.5,4837.5,29.38,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1640588.0,1065.0,Paid,2022-11-07,McAllen Vendor,Stephan Salas,09/30/2022,"Terra Bella Farms, LLC.",CUC-000097,"Solstice Growers, LLC",PO #80,10/05/2022,,,McAllen Vendor,150.0,18.0,21.95,2700.0,0.0,3292.5,592.5,18.0,Florida
Cucumber European Med,False,12 Ct Box,Fresh,MX,1668896.0,1087.0,Paid,2022-11-17,Nogales Vendor,Stephan Salas,10/05/2022,"Terra Bella Farms, LLC.",CUC-000115,"Grower Alliance, LLC",PO #96,10/06/2022,,,Nogales Vendor,120.0,18.5,21.5,2220.0,160.0,2580.0,200.0,7.75,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1709076.0,1112.0,Paid,2022-12-06,Nogales Vendor,Stephan Salas,10/17/2022,Discovery Organics.,CUC-000143,"Grower Alliance, LLC",PO #121,10/18/2022,,,Nogales Vendor,312.0,8.0,9.0,2496.0,0.0,2808.0,312.0,11.11,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1743289.0,1140.0,Paid,2022-12-06,Nogales Vendor,Frutto Foods,10/26/2022,Discovery Organics.,150-CUC-1,"Grower Alliance, LLC",PO #150,10/31/2022,,,Nogales Vendor,150.0,5.5,6.95,825.0,30.0,1042.5,187.5,17.99,Florida
Cucumber European Med,True,12 Ct Box,Fresh,,1754852.0,1148.0,Paid,2023-08-28,Nogales Vendor,Stephan Salas,10/29/2022,Discovery Organics.,,,,,,,,150.0,0.0,8.01,0.0,0.0,1201.5,1201.5,100.0,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1772360.0,1168.0,Paid,2022-12-14,Nogales Vendor,Frutto Foods,11/03/2022,"JBJ Distributing, Inc.",184-CUC-1,Trufresh,PO #184,11/04/2022,,,Nogales Vendor,2.0,6.95,5.95,13.9,0.0,11.9,-2.0,-16.81,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1878339.0,1277.0,Paid,2023-01-12,Nogales Vendor,Frutto Foods,12/05/2022,"Terra Bella Farms, LLC.",313-CUC-1,"Wholesum Family Farms, Inc.",PO #313,12/07/2022,,,Nogales Vendor,1887.0,5.0,5.95,9435.0,188.7,11227.65,1603.95,14.29,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1910573.0,1316.0,Paid,2023-02-26,Nogales In/Out,Frutto Foods,12/15/2022,"Chucho Produce, LLC.",360-CUC-1,"Wholesum Family Farms, Inc.",PO #360,12/16/2022,,,Nogales Vendor,1215.0,5.0,6.0,6075.0,108.0,7290.0,1107.0,15.19,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1922936.0,1331.0,Paid,2023-02-21,Nogales Vendor,Frutto Foods,12/21/2022,"Chucho Produce, LLC.",373-CUC-1,"Wholesum Family Farms, Inc.",PO #373,12/23/2022,,,Nogales Vendor,3240.0,8.95,11.0,28998.0,288.0,35640.0,6354.0,17.83,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1923522.0,1337.0,Paid,2023-02-26,Nogales Vendor,Frutto Foods,12/22/2022,"Chucho Produce, LLC.",380-CUC-1,"Divine Flavor, LLC.",PO #380,12/23/2022,,,Nogales Vendor,390.0,8.95,10.95,3490.5,36.0,4270.5,744.0,17.42,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1930085.0,1346.0,Paid,2023-02-26,Nogales Vendor,Frutto Foods,12/23/2022,"Chucho Produce, LLC.",395-CUC-1,"Divine Flavor, LLC.",PO #395,12/26/2022,,,Nogales Vendor,130.0,8.95,10.95,1163.5,0.0,1423.5,260.0,18.26,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1933939.0,1353.0,Paid,2023-01-05,Nogales Vendor,Ivonne Padres,12/23/2022,The Produce Exchange Inc,402-CUC-1,"Bridges Produce, Inc.",PO #402,12/26/2022,,,Nogales In/Out,130.0,14.95,16.95,1943.5,0.0,2203.5,260.0,11.8,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1935592.0,1361.0,Paid,2023-01-05,Nogales Vendor,Ivonne Padres,12/26/2022,The Produce Exchange Inc,410-CUC-1,"Bridges Produce, Inc.",PO #410,12/26/2022,,,Nogales In/Out,260.0,16.95,18.95,4407.0,0.0,4927.0,520.0,10.55,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1942815.0,1370.0,Paid,2023-02-23,Nogales Vendor,Frutto Foods,12/28/2022,"Chucho Produce, LLC.",421-CUC-1,"Wholesum Family Farms, Inc.",PO #421,12/30/2022,,,Nogales Vendor,270.0,18.0,21.0,4860.0,24.0,5670.0,786.0,13.86,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1950027.0,1378.0,Paid,2023-02-14,Nogales Vendor,Frutto Foods,12/30/2022,"Terra Bella Greenhouses, Inc.",429-CUC-1,"Bridges Produce, Inc.",PO #429,01/02/2023,,,Nogales Vendor,360.0,18.5,20.95,6660.0,24.0,7542.0,858.0,11.38,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1955706.0,1391.0,Paid,2023-02-16,McAllen Vendor,Frutto Foods,01/07/2023,"Terra Bella Farms, LLC.",443-CUC-1,"Produce Team, LLC.",PO #443,01/09/2023,,,McAllen Vendor,1500.0,13.5,15.95,20250.0,0.0,23925.0,3675.0,15.36,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1963050.0,1405.0,Paid,2023-01-20,Nogales Vendor,Ivonne Padres,01/06/2023,The Produce Exchange Inc,456-CUC-1,"Divine Flavor, LLC.",PO #456,01/09/2023,,,Nogales Vendor,520.0,16.95,18.95,8814.0,0.0,9854.0,1040.0,10.55,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1976776.0,1433.0,Paid,2023-02-23,Nogales Vendor,Frutto Foods,01/10/2023,"Chucho Produce, LLC.",486-CUC-1,"Divine Flavor, LLC.",PO #486,01/11/2023,,,Nogales Vendor,520.0,16.95,20.0,8814.0,48.0,10400.0,1538.0,14.79,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,1996451.0,1474.0,Paid,2023-03-03,Nogales Vendor,Frutto Foods,01/17/2023,"Chucho Produce, LLC.",530-CUC-1,"Bridges Produce, Inc.",PO #530,01/18/2023,,,Nogales Vendor,3120.0,14.95,17.0,46644.0,288.0,53040.0,6108.0,11.52,Florida
Cucumber European Med,False,12 Ct Box,Fresh,MX,1997339.0,1484.0,Paid,2023-02-14,Nogales Vendor,Stephan Salas,01/17/2023,Frank Donio Inc.,539-CUC-1,"Terra Bella Farms, LLC.",PO #539,01/20/2023,,,Nogales Vendor,135.0,17.95,19.95,2423.25,0.0,2693.25,270.0,10.03,Florida
Cucumber European Med,False,12 Ct Box,Fresh,MX,2017949.0,1522.0,Paid,2023-02-23,Nogales Vendor,Frutto Foods,01/26/2023,"Terra Bella Farms, LLC.",582-CUC-2,"PBA Produce Brokers of Arizona, LLC.",PO #582,01/28/2023,,,Nogales Vendor,405.0,17.5,20.95,7087.5,0.0,8484.75,1397.25,16.47,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,2021654.0,1529.0,Paid,2023-03-03,Nogales Vendor,Frutto Foods,01/25/2023,"Chucho Produce, LLC.",591-CUC-1,"Terra Bella Farms, LLC.",PO #591,01/31/2023,,,Nogales Vendor,300.0,18.0,20.0,5400.0,24.0,6000.0,576.0,9.6,Florida
Cucumber European Med,False,12 Ct Box,Fresh,MX,2042342.0,1565.0,Paid,2023-02-17,McAllen Vendor,Frutto Foods,02/01/2023,"Terra Bella Greenhouses, Inc.",631-CUC-1,"Farmer's Best International, LLC.",PO #631,02/06/2023,,,McAllen Vendor,3780.0,12.0,13.5,45360.0,0.0,51030.0,5670.0,11.11,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,2055491.0,1596.0,Paid,2023-03-27,Nogales Vendor,Stephan Salas,02/06/2023,"Terra Bella Farms, LLC.",664-CUC-1,"Wholesum Family Farms, Inc.",PO #664,02/09/2023,,,Nogales Vendor,3240.0,11.0,12.95,35640.0,0.0,41958.0,6318.0,15.06,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,2055712.0,1597.0,Paid,2023-03-02,Nogales Vendor,Stephan Salas,02/06/2023,"Terra Bella Farms, LLC.",665-CUC-1,"Bridges Produce, Inc.",PO #665,02/07/2023,,,Nogales Vendor,3120.0,10.95,12.95,34164.0,0.0,40404.0,6240.0,15.44,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,2059539.0,1608.0,Paid,2023-03-27,Nogales Vendor,Frutto Foods,02/07/2023,"Terra Bella Farms, LLC.",675-CUC-1,"Bridges Produce, Inc.",PO #675,02/09/2023,,,Nogales Vendor,3120.0,10.5,12.25,32760.0,0.0,38220.0,5460.0,14.29,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,2062872.0,1612.0,Paid,2023-03-27,Nogales Vendor,Frutto Foods,02/11/2023,"Chucho Produce, LLC.",679-CUC-1,"Bridges Produce, Inc.",PO #679,02/12/2023,,,Nogales Vendor,3120.0,10.95,12.55,34164.0,288.0,39156.0,4704.0,12.01,Florida
Cucumber European Med,True,12 Ct Box,Fresh,MX,2067080.0,1620.0,Paid,2023-03-16,Nogales Vendor,Frutto Foods,02/13/2023,"Terra Bella Farms, LLC.",687-CUC-1,"Bridges Produce, Inc.",PO #687,02/17/2023,,,Nogales Vendor,3120.0,10.5,11.95,32760.0,0.0,37284.0,4524.0,12.13,Florida
